,dose1_date,city,dose1_all,dose1_all_c,pop_all,dose1_all_c_prcent
550,2020-12-17,Burbank,0,0,93794,0
551,2020-12-17,Calabasas,0,0,21901,0
552,2020-12-17,Canyon Country,0,0,1676,0
553,2020-12-17,Carson,3,3,81850,0
554,2020-12-17,Castaic,0,0,24050,0
555,2020-12-17,Cerritos,0,0,47203,0
556,2020-12-17,Charter Oak,0,0,11566,0
557,2020-12-17,Claremont,0,0,34332,0
558,2020-12-17,Commerce,0,0,10917,0
559,2020-12-17,Compton,0,0,80305,0
560,2020-12-17,Covina,0,0,56881,0
561,2020-12-17,Cudahy,0,0,19865,0
562,2020-12-17,Culver City,0,0,35395,0
563,2020-12-17,Del Aire,0,0,3780,0
564,2020-12-17,Del Rey,0,0,381,0
565,2020-12-17,Del Sur,0,0,2227,0
566,2020-12-17,Desert View Highlands,0,0,2141,0
567,2020-12-17,Diamond Bar,0,0,51968,0
568,2020-12-17,Downey,0,1,97261,0
569,2020-12-17,Duarte,0,0,22893,0
570,2020-12-17,East Covina,0,0,319,0
571,2020-12-17,East La Mirada,0,0,4706,0
572,2020-12-17,East Lancaster,0,0,97,0
573,2020-12-17,East Los Angeles,0,0,102599,0
574,2020-12-17,East Pasadena,0,0,6758,0
575,2020-12-17,East Rancho Dominguez,0,0,12183,0
576,2020-12-17,East San Gabriel,0,0,21191,0
577,2020-12-17,East Whittier,0,0,4590,0
578,2020-12-17,El Camino Village,0,0,7300,0
579,2020-12-17,El Monte,0,0,98965,0
580,2020-12-17,El Segundo,0,0,15096,0
581,2020-12-17,Elizabeth Lake,0,0,1517,0
582,2020-12-17,Florence-Graham,0,0,51924,0
583,2020-12-17,Gardena,0,0,52660,0
584,2020-12-17,Glendale,0,0,184755,0
585,2020-12-17,Glendora,0,0,47029,0
586,2020-12-17,Hacienda Heights,0,0,50240,0
587,2020-12-17,Hawaiian Gardens,0,0,12077,0
588,2020-12-17,Hawthorne,0,0,75036,0
589,2020-12-17,Hermosa Beach,0,0,17571,0
590,2020-12-17,Hi Vista,0,0,934,0
591,2020-12-17,Hidden Hills,0,0,1758,0
592,2020-12-17,Huntington Park,0,0,49109,0
593,2020-12-17,Inglewood,0,0,95382,0
594,2020-12-17,Irwindale,0,0,1332,0
595,2020-12-17,Kagel/Lopez Canyons,0,0,1167,0
596,2020-12-17,La Canada Flintridge,0,0,19192,0
597,2020-12-17,La Crescenta-Montrose,0,0,17899,0
598,2020-12-17,La Habra Heights,0,0,5732,0
599,2020-12-17,La Mirada,0,0,43990,0
600,2020-12-17,La Puente,0,0,34490,0
601,2020-12-17,La Rambla,0,0,1785,0
602,2020-12-17,La Verne,0,0,31907,0
603,2020-12-17,Ladera Heights,0,0,6422,0
604,2020-12-17,Lake Hughes,0,0,570,0
605,2020-12-17,Lake Los Angeles,0,0,10813,0
606,2020-12-17,Lake Manor,0,0,1470,0
607,2020-12-17,Lakewood,1,2,70726,0
608,2020-12-17,Lancaster,0,0,134419,0
609,2020-12-17,Lawndale,0,0,28284,0
610,2020-12-17,Lennox,0,0,18429,0
611,2020-12-17,Leona Valley,0,0,1630,0
612,2020-12-17,Littlerock,0,0,3507,0
613,2020-12-17,Littlerock/Juniper Hills,0,0,1277,0
614,2020-12-17,Littlerock/Pearblossom,0,0,3042,0
615,2020-12-17,Llano,0,0,783,0
616,2020-12-17,Lomita,0,0,17918,0
617,2020-12-17,Long Beach,0,3,405914,0
618,2020-12-17,Los Angeles,2,4,3466830,0
619,2020-12-17,Lynwood,0,0,58354,0
620,2020-12-17,Malibu,0,0,11447,0
621,2020-12-17,Manhattan Beach,0,0,31855,0
622,2020-12-17,Marina del Rey,0,0,8508,0
623,2020-12-17,Maywood,0,0,22856,0
624,2020-12-17,Monrovia,0,0,36382,0
625,2020-12-17,Montebello,0,0,55095,0
626,2020-12-17,Monterey Park,0,0,55132,0
627,2020-12-17,Newhall,0,0,195,0
628,2020-12-17,North Lancaster,0,0,1116,0
629,2020-12-17,North Whittier,0,0,7231,0
630,2020-12-17,Norwalk,0,0,90824,0
631,2020-12-17,Padua Hills,0,0,203,0
632,2020-12-17,Palmdale,0,0,132486,0
633,2020-12-17,Palos Verdes Estates,0,0,12635,0
634,2020-12-17,Palos Verdes Peninsula,0,0,595,0
635,2020-12-17,Paramount,0,0,45813,0
636,2020-12-17,Pasadena,0,0,126923,0
637,2020-12-17,Pearblossom/Llano,0,0,1748,0
638,2020-12-17,Pellissier Village,0,0,515,0
639,2020-12-17,Pico Rivera,0,0,54715,0
640,2020-12-17,Placerita Canyon,0,0,383,0
641,2020-12-17,Pomona,0,0,130766,0
642,2020-12-17,Quartz Hill,0,0,11319,0
643,2020-12-17,Rancho Dominguez,0,0,2407,0
644,2020-12-17,Rancho Palos Verdes,0,0,39438,0
645,2020-12-17,Redondo Beach,0,0,58665,0
646,2020-12-17,Rolling Hills,0,0,1819,0
647,2020-12-17,Rolling Hills Estates,0,0,7702,0
648,2020-12-17,Roosevelt,0,0,768,0
649,2020-12-17,Rosemead,0,0,48554,0
650,2020-12-17,Rosewood,0,0,1134,0
651,2020-12-17,Rosewood/East Gardena,0,0,1064,0
652,2020-12-17,Rosewood/West Rancho Dominguez,0,0,2878,0
653,2020-12-17,Rowland Heights,0,0,45524,0
654,2020-12-17,San Dimas,0,0,31193,0
655,2020-12-17,San Fernando,0,0,20965,0
656,2020-12-17,San Francisquito Canyon/Bouquet Canyon,0,0,154,0
657,2020-12-17,San Gabriel,0,0,36321,0
658,2020-12-17,San Jose Hills,0,0,16912,0
659,2020-12-17,San Marino,0,0,12278,0
660,2020-12-17,San Pasqual,0,0,1737,0
661,2020-12-17,Sand Canyon,0,0,293,0
662,2020-12-17,Santa Catalina Island,0,0,256,0
663,2020-12-17,Santa Clarita,0,0,188565,0
664,2020-12-17,Santa Fe Springs,0,0,15903,0
665,2020-12-17,Santa Monica,1,1,84349,0
666,2020-12-17,Santa Monica Mountains,0,0,17015,0
667,2020-12-17,Saugus/Canyon Country,0,0,344,0
668,2020-12-17,Sierra Madre,0,0,10002,0
669,2020-12-17,Signal Hill,0,0,9907,0
670,2020-12-17,South Antelope Valley,0,0,432,0
671,2020-12-17,South El Monte,0,0,19249,0
672,2020-12-17,South Gate,0,0,80283,0
673,2020-12-17,South Pasadena,0,0,23381,0
674,2020-12-17,South San Gabriel,0,0,7942,0
675,2020-12-17,South Whittier,0,0,50584,0
676,2020-12-17,Southeast Antelope Valley,0,0,663,0
677,2020-12-17,Stevenson Ranch,0,0,18736,0
678,2020-12-17,Sun Village,0,0,5041,0
679,2020-12-17,Sunrise Village,0,0,1120,0
680,2020-12-17,Temple City,0,0,33037,0
681,2020-12-17,Torrance,0,0,131421,0
682,2020-12-17,Twin Lakes/Oat Mountain,0,0,1460,0
683,2020-12-17,Val Verde,0,0,2907,0
684,2020-12-17,Valencia,0,0,2573,0
685,2020-12-17,Valinda,0,0,19756,0
686,2020-12-17,View Park/Windsor Hills,0,0,10571,0
687,2020-12-17,Walnut,0,0,28130,0
688,2020-12-17,Walnut Park,0,0,13438,0
689,2020-12-17,West Antelope Valley,0,0,1414,0
690,2020-12-17,West Carson,0,0,19327,0
691,2020-12-17,West Covina,0,0,93958,0
692,2020-12-17,West Hollywood,1,3,34698,0
693,2020-12-17,West LA,0,0,898,0
694,2020-12-17,West Puente Valley,0,0,8419,0
695,2020-12-17,West Rancho Dominguez,0,0,1161,0
696,2020-12-17,West Whittier/Los Nietos,0,0,23033,0
697,2020-12-17,Westfield/Academy Hills,0,0,1210,0
698,2020-12-17,Westhills,0,0,805,0
699,2020-12-17,Westlake Village,0,0,7749,0
700,2020-12-17,Westmont,0,0,35234,0
701,2020-12-17,White Fence Farms,0,0,3491,0
702,2020-12-17,Whittier,0,0,78566,0
703,2020-12-17,Willowbrook,0,0,28616,0
704,2020-12-17,Wiseburn,0,0,5152,0
705,2020-12-18,Acton,0,0,7269,0
706,2020-12-18,Agoura Hills,0,0,18920,0
707,2020-12-18,Agua Dulce,0,0,3871,0
708,2020-12-18,Alhambra,0,1,76362,0
709,2020-12-18,Altadena,0,0,38928,0
710,2020-12-18,Anaverde,0,0,1347,0
711,2020-12-18,Angeles National Forest,0,0,1136,0
712,2020-12-18,Arcadia,0,0,60474,0
713,2020-12-18,Artesia,0,0,15043,0
714,2020-12-18,Athens Village,0,0,4048,0
715,2020-12-18,Avalon,0,0,3266,0
716,2020-12-18,Avocado Heights,0,0,5780,0
717,2020-12-18,Azusa,0,0,56925,0
718,2020-12-18,Baldwin Park,0,0,65069,0
719,2020-12-18,Bassett,0,0,12572,0
720,2020-12-18,Bell,0,0,30235,0
721,2020-12-18,Bell Gardens,0,0,35056,0
722,2020-12-18,Bellflower,0,1,65994,0
723,2020-12-18,Beverly Hills,0,0,31578,0
724,2020-12-18,Bouquet Canyon,0,0,953,0
725,2020-12-18,Bradbury,0,0,979,0
726,2020-12-18,Burbank,0,0,93794,0
727,2020-12-18,Calabasas,0,0,21901,0
728,2020-12-18,Canyon Country,0,0,1676,0
729,2020-12-18,Carson,0,3,81850,0
730,2020-12-18,Castaic,0,0,24050,0
731,2020-12-18,Cerritos,0,0,47203,0
732,2020-12-18,Charter Oak,0,0,11566,0
733,2020-12-18,Claremont,0,0,34332,0
734,2020-12-18,Commerce,0,0,10917,0
735,2020-12-18,Compton,0,0,80305,0
736,2020-12-18,Covina,0,0,56881,0
737,2020-12-18,Cudahy,0,0,19865,0
738,2020-12-18,Culver City,0,0,35395,0
739,2020-12-18,Del Aire,0,0,3780,0
740,2020-12-18,Del Rey,0,0,381,0
741,2020-12-18,Del Sur,0,0,2227,0
742,2020-12-18,Desert View Highlands,0,0,2141,0
743,2020-12-18,Diamond Bar,0,0,51968,0
744,2020-12-18,Downey,0,1,97261,0
745,2020-12-18,Duarte,0,0,22893,0
746,2020-12-18,East Covina,0,0,319,0
747,2020-12-18,East La Mirada,0,0,4706,0
748,2020-12-18,East Lancaster,0,0,97,0
749,2020-12-18,East Los Angeles,0,0,102599,0
750,2020-12-18,East Pasadena,0,0,6758,0
751,2020-12-18,East Rancho Dominguez,0,0,12183,0
752,2020-12-18,East San Gabriel,0,0,21191,0
753,2020-12-18,East Whittier,0,0,4590,0
754,2020-12-18,El Camino Village,0,0,7300,0
755,2020-12-18,El Monte,0,0,98965,0
756,2020-12-18,El Segundo,0,0,15096,0
757,2020-12-18,Elizabeth Lake,0,0,1517,0
758,2020-12-18,Florence-Graham,0,0,51924,0
759,2020-12-18,Gardena,0,0,52660,0
760,2020-12-18,Glendale,0,0,184755,0
761,2020-12-18,Glendora,0,0,47029,0
762,2020-12-18,Hacienda Heights,0,0,50240,0
763,2020-12-18,Hawaiian Gardens,0,0,12077,0
764,2020-12-18,Hawthorne,0,0,75036,0
765,2020-12-18,Hermosa Beach,0,0,17571,0
766,2020-12-18,Hi Vista,0,0,934,0
767,2020-12-18,Hidden Hills,0,0,1758,0
768,2020-12-18,Huntington Park,0,0,49109,0
769,2020-12-18,Inglewood,0,0,95382,0
770,2020-12-18,Irwindale,0,0,1332,0
771,2020-12-18,Kagel/Lopez Canyons,0,0,1167,0
772,2020-12-18,La Canada Flintridge,0,0,19192,0
773,2020-12-18,La Crescenta-Montrose,0,0,17899,0
774,2020-12-18,La Habra Heights,0,0,5732,0
775,2020-12-18,La Mirada,0,0,43990,0
776,2020-12-18,La Puente,0,0,34490,0
777,2020-12-18,La Rambla,0,0,1785,0
778,2020-12-18,La Verne,0,0,31907,0
779,2020-12-18,Ladera Heights,0,0,6422,0
780,2020-12-18,Lake Hughes,0,0,570,0
781,2020-12-18,Lake Los Angeles,0,0,10813,0
782,2020-12-18,Lake Manor,0,0,1470,0
783,2020-12-18,Lakewood,0,2,70726,0
784,2020-12-18,Lancaster,0,0,134419,0
785,2020-12-18,Lawndale,0,0,28284,0
786,2020-12-18,Lennox,0,0,18429,0
787,2020-12-18,Leona Valley,0,0,1630,0
788,2020-12-18,Littlerock,0,0,3507,0
789,2020-12-18,Littlerock/Juniper Hills,0,0,1277,0
790,2020-12-18,Littlerock/Pearblossom,0,0,3042,0
791,2020-12-18,Llano,0,0,783,0
792,2020-12-18,Lomita,0,0,17918,0
793,2020-12-18,Long Beach,0,3,405914,0
794,2020-12-18,Los Angeles,0,4,3466830,0
795,2020-12-18,Lynwood,0,0,58354,0
796,2020-12-18,Malibu,0,0,11447,0
797,2020-12-18,Manhattan Beach,0,0,31855,0
798,2020-12-18,Marina del Rey,0,0,8508,0
799,2020-12-18,Maywood,0,0,22856,0
800,2020-12-18,Monrovia,0,0,36382,0
801,2020-12-18,Montebello,0,0,55095,0
802,2020-12-18,Monterey Park,0,0,55132,0
803,2020-12-18,Newhall,0,0,195,0
804,2020-12-18,North Lancaster,0,0,1116,0
805,2020-12-18,North Whittier,0,0,7231,0
806,2020-12-18,Norwalk,0,0,90824,0
807,2020-12-18,Padua Hills,0,0,203,0
808,2020-12-18,Palmdale,0,0,132486,0
809,2020-12-18,Palos Verdes Estates,0,0,12635,0
810,2020-12-18,Palos Verdes Peninsula,0,0,595,0
811,2020-12-18,Paramount,0,0,45813,0
812,2020-12-18,Pasadena,0,0,126923,0
813,2020-12-18,Pearblossom/Llano,0,0,1748,0
814,2020-12-18,Pellissier Village,0,0,515,0
815,2020-12-18,Pico Rivera,0,0,54715,0
816,2020-12-18,Placerita Canyon,0,0,383,0
817,2020-12-18,Pomona,0,0,130766,0
818,2020-12-18,Quartz Hill,0,0,11319,0
819,2020-12-18,Rancho Dominguez,0,0,2407,0
820,2020-12-18,Rancho Palos Verdes,0,0,39438,0
821,2020-12-18,Redondo Beach,0,0,58665,0
822,2020-12-18,Rolling Hills,0,0,1819,0
823,2020-12-18,Rolling Hills Estates,0,0,7702,0
824,2020-12-18,Roosevelt,0,0,768,0
825,2020-12-18,Rosemead,0,0,48554,0
826,2020-12-18,Rosewood,0,0,1134,0
827,2020-12-18,Rosewood/East Gardena,0,0,1064,0
828,2020-12-18,Rosewood/West Rancho Dominguez,0,0,2878,0
829,2020-12-18,Rowland Heights,0,0,45524,0
830,2020-12-18,San Dimas,0,0,31193,0
831,2020-12-18,San Fernando,0,0,20965,0
832,2020-12-18,San Francisquito Canyon/Bouquet Canyon,0,0,154,0
833,2020-12-18,San Gabriel,0,0,36321,0
834,2020-12-18,San Jose Hills,0,0,16912,0
835,2020-12-18,San Marino,0,0,12278,0
836,2020-12-18,San Pasqual,0,0,1737,0
837,2020-12-18,Sand Canyon,0,0,293,0
838,2020-12-18,Santa Catalina Island,0,0,256,0
839,2020-12-18,Santa Clarita,0,0,188565,0
840,2020-12-18,Santa Fe Springs,0,0,15903,0
841,2020-12-18,Santa Monica,0,1,84349,0
842,2020-12-18,Santa Monica Mountains,0,0,17015,0
843,2020-12-18,Saugus/Canyon Country,0,0,344,0
844,2020-12-18,Sierra Madre,0,0,10002,0
845,2020-12-18,Signal Hill,0,0,9907,0
846,2020-12-18,South Antelope Valley,0,0,432,0
847,2020-12-18,South El Monte,0,0,19249,0
848,2020-12-18,South Gate,0,0,80283,0
849,2020-12-18,South Pasadena,0,0,23381,0
850,2020-12-18,South San Gabriel,0,0,7942,0
851,2020-12-18,South Whittier,0,0,50584,0
852,2020-12-18,Southeast Antelope Valley,0,0,663,0
853,2020-12-18,Stevenson Ranch,0,0,18736,0
854,2020-12-18,Sun Village,0,0,5041,0
855,2020-12-18,Sunrise Village,0,0,1120,0
856,2020-12-18,Temple City,0,0,33037,0
857,2020-12-18,Torrance,0,0,131421,0
858,2020-12-18,Twin Lakes/Oat Mountain,0,0,1460,0
859,2020-12-18,Val Verde,0,0,2907,0
860,2020-12-18,Valencia,0,0,2573,0
861,2020-12-18,Valinda,0,0,19756,0
862,2020-12-18,View Park/Windsor Hills,0,0,10571,0
863,2020-12-18,Walnut,0,0,28130,0
864,2020-12-18,Walnut Park,0,0,13438,0
865,2020-12-18,West Antelope Valley,0,0,1414,0
866,2020-12-18,West Carson,0,0,19327,0
867,2020-12-18,West Covina,0,0,93958,0
868,2020-12-18,West Hollywood,0,3,34698,0
869,2020-12-18,West LA,0,0,898,0
870,2020-12-18,West Puente Valley,0,0,8419,0
871,2020-12-18,West Rancho Dominguez,0,0,1161,0
872,2020-12-18,West Whittier/Los Nietos,0,0,23033,0
873,2020-12-18,Westfield/Academy Hills,0,0,1210,0
874,2020-12-18,Westhills,0,0,805,0
875,2020-12-18,Westlake Village,0,0,7749,0
876,2020-12-18,Westmont,0,0,35234,0
877,2020-12-18,White Fence Farms,0,0,3491,0
878,2020-12-18,Whittier,0,0,78566,0
879,2020-12-18,Willowbrook,0,0,28616,0
880,2020-12-18,Wiseburn,0,0,5152,0
881,2020-12-19,Acton,0,0,7269,0
882,2020-12-19,Agoura Hills,0,0,18920,0
883,2020-12-19,Agua Dulce,0,0,3871,0
884,2020-12-19,Alhambra,0,1,76362,0
885,2020-12-19,Altadena,0,0,38928,0
886,2020-12-19,Anaverde,0,0,1347,0
887,2020-12-19,Angeles National Forest,0,0,1136,0
888,2020-12-19,Arcadia,0,0,60474,0
889,2020-12-19,Artesia,0,0,15043,0
890,2020-12-19,Athens Village,0,0,4048,0
891,2020-12-19,Avalon,0,0,3266,0
892,2020-12-19,Avocado Heights,0,0,5780,0
893,2020-12-19,Azusa,0,0,56925,0
894,2020-12-19,Baldwin Park,0,0,65069,0
895,2020-12-19,Bassett,0,0,12572,0
896,2020-12-19,Bell,0,0,30235,0
897,2020-12-19,Bell Gardens,0,0,35056,0
898,2020-12-19,Bellflower,0,1,65994,0
899,2020-12-19,Beverly Hills,0,0,31578,0
900,2020-12-19,Bouquet Canyon,0,0,953,0
901,2020-12-19,Bradbury,0,0,979,0
902,2020-12-19,Burbank,0,0,93794,0
903,2020-12-19,Calabasas,0,0,21901,0
904,2020-12-19,Canyon Country,0,0,1676,0
905,2020-12-19,Carson,0,3,81850,0
906,2020-12-19,Castaic,0,0,24050,0
907,2020-12-19,Cerritos,0,0,47203,0
908,2020-12-19,Charter Oak,0,0,11566,0
909,2020-12-19,Claremont,0,0,34332,0
910,2020-12-19,Commerce,0,0,10917,0
911,2020-12-19,Compton,0,0,80305,0
912,2020-12-19,Covina,0,0,56881,0
913,2020-12-19,Cudahy,0,0,19865,0
914,2020-12-19,Culver City,0,0,35395,0
915,2020-12-19,Del Aire,0,0,3780,0
916,2020-12-19,Del Rey,0,0,381,0
917,2020-12-19,Del Sur,0,0,2227,0
918,2020-12-19,Desert View Highlands,0,0,2141,0
919,2020-12-19,Diamond Bar,0,0,51968,0
920,2020-12-19,Downey,0,1,97261,0
921,2020-12-19,Duarte,0,0,22893,0
922,2020-12-19,East Covina,0,0,319,0
923,2020-12-19,East La Mirada,0,0,4706,0
924,2020-12-19,East Lancaster,0,0,97,0
925,2020-12-19,East Los Angeles,0,0,102599,0
926,2020-12-19,East Pasadena,0,0,6758,0
927,2020-12-19,East Rancho Dominguez,0,0,12183,0
928,2020-12-19,East San Gabriel,0,0,21191,0
929,2020-12-19,East Whittier,0,0,4590,0
930,2020-12-19,El Camino Village,0,0,7300,0
931,2020-12-19,El Monte,0,0,98965,0
932,2020-12-19,El Segundo,0,0,15096,0
933,2020-12-19,Elizabeth Lake,0,0,1517,0
934,2020-12-19,Florence-Graham,0,0,51924,0
935,2020-12-19,Gardena,0,0,52660,0
936,2020-12-19,Glendale,0,0,184755,0
937,2020-12-19,Glendora,0,0,47029,0
938,2020-12-19,Hacienda Heights,0,0,50240,0
939,2020-12-19,Hawaiian Gardens,0,0,12077,0
940,2020-12-19,Hawthorne,0,0,75036,0
941,2020-12-19,Hermosa Beach,0,0,17571,0
942,2020-12-19,Hi Vista,0,0,934,0
943,2020-12-19,Hidden Hills,0,0,1758,0
944,2020-12-19,Huntington Park,0,0,49109,0
945,2020-12-19,Inglewood,0,0,95382,0
946,2020-12-19,Irwindale,0,0,1332,0
947,2020-12-19,Kagel/Lopez Canyons,0,0,1167,0
948,2020-12-19,La Canada Flintridge,0,0,19192,0
949,2020-12-19,La Crescenta-Montrose,0,0,17899,0
950,2020-12-19,La Habra Heights,0,0,5732,0
951,2020-12-19,La Mirada,0,0,43990,0
952,2020-12-19,La Puente,0,0,34490,0
953,2020-12-19,La Rambla,0,0,1785,0
954,2020-12-19,La Verne,0,0,31907,0
955,2020-12-19,Ladera Heights,0,0,6422,0
956,2020-12-19,Lake Hughes,0,0,570,0
957,2020-12-19,Lake Los Angeles,0,0,10813,0
958,2020-12-19,Lake Manor,0,0,1470,0
959,2020-12-19,Lakewood,0,2,70726,0
960,2020-12-19,Lancaster,0,0,134419,0
961,2020-12-19,Lawndale,0,0,28284,0
962,2020-12-19,Lennox,0,0,18429,0
963,2020-12-19,Leona Valley,0,0,1630,0
964,2020-12-19,Littlerock,0,0,3507,0
965,2020-12-19,Littlerock/Juniper Hills,0,0,1277,0
966,2020-12-19,Littlerock/Pearblossom,0,0,3042,0
967,2020-12-19,Llano,0,0,783,0
968,2020-12-19,Lomita,0,0,17918,0
969,2020-12-19,Long Beach,0,3,405914,0
970,2020-12-19,Los Angeles,0,4,3466830,0
971,2020-12-19,Lynwood,0,0,58354,0
972,2020-12-19,Malibu,0,0,11447,0
973,2020-12-19,Manhattan Beach,0,0,31855,0
974,2020-12-19,Marina del Rey,0,0,8508,0
975,2020-12-19,Maywood,0,0,22856,0
976,2020-12-19,Monrovia,0,0,36382,0
977,2020-12-19,Montebello,0,0,55095,0
978,2020-12-19,Monterey Park,0,0,55132,0
979,2020-12-19,Newhall,0,0,195,0
980,2020-12-19,North Lancaster,0,0,1116,0
981,2020-12-19,North Whittier,0,0,7231,0
982,2020-12-19,Norwalk,0,0,90824,0
983,2020-12-19,Padua Hills,0,0,203,0
984,2020-12-19,Palmdale,0,0,132486,0
985,2020-12-19,Palos Verdes Estates,0,0,12635,0
986,2020-12-19,Palos Verdes Peninsula,0,0,595,0
987,2020-12-19,Paramount,0,0,45813,0
988,2020-12-19,Pasadena,0,0,126923,0
989,2020-12-19,Pearblossom/Llano,0,0,1748,0
990,2020-12-19,Pellissier Village,0,0,515,0
991,2020-12-19,Pico Rivera,0,0,54715,0
992,2020-12-19,Placerita Canyon,0,0,383,0
993,2020-12-19,Pomona,0,0,130766,0
994,2020-12-19,Quartz Hill,0,0,11319,0
995,2020-12-19,Rancho Dominguez,0,0,2407,0
996,2020-12-19,Rancho Palos Verdes,0,0,39438,0
997,2020-12-19,Redondo Beach,0,0,58665,0
998,2020-12-19,Rolling Hills,0,0,1819,0
999,2020-12-19,Rolling Hills Estates,0,0,7702,0
1000,2020-12-19,Roosevelt,0,0,768,0
1001,2020-12-19,Rosemead,0,0,48554,0
1002,2020-12-19,Rosewood,0,0,1134,0
1003,2020-12-19,Rosewood/East Gardena,0,0,1064,0
1004,2020-12-19,Rosewood/West Rancho Dominguez,0,0,2878,0
1005,2020-12-19,Rowland Heights,0,0,45524,0
1006,2020-12-19,San Dimas,0,0,31193,0
1007,2020-12-19,San Fernando,0,0,20965,0
1008,2020-12-19,San Francisquito Canyon/Bouquet Canyon,0,0,154,0
1009,2020-12-19,San Gabriel,0,0,36321,0
1010,2020-12-19,San Jose Hills,0,0,16912,0
1011,2020-12-19,San Marino,0,0,12278,0
1012,2020-12-19,San Pasqual,0,0,1737,0
1013,2020-12-19,Sand Canyon,0,0,293,0
1014,2020-12-19,Santa Catalina Island,0,0,256,0
1015,2020-12-19,Santa Clarita,0,0,188565,0
1016,2020-12-19,Santa Fe Springs,0,0,15903,0
1017,2020-12-19,Santa Monica,0,1,84349,0
1018,2020-12-19,Santa Monica Mountains,0,0,17015,0
1019,2020-12-19,Saugus/Canyon Country,0,0,344,0
1020,2020-12-19,Sierra Madre,0,0,10002,0
1021,2020-12-19,Signal Hill,0,0,9907,0
1022,2020-12-19,South Antelope Valley,0,0,432,0
1023,2020-12-19,South El Monte,0,0,19249,0
1024,2020-12-19,South Gate,0,0,80283,0
1025,2020-12-19,South Pasadena,0,0,23381,0
1026,2020-12-19,South San Gabriel,0,0,7942,0
1027,2020-12-19,South Whittier,0,0,50584,0
1028,2020-12-19,Southeast Antelope Valley,0,0,663,0
1029,2020-12-19,Stevenson Ranch,0,0,18736,0
1030,2020-12-19,Sun Village,0,0,5041,0
1031,2020-12-19,Sunrise Village,0,0,1120,0
1032,2020-12-19,Temple City,0,0,33037,0
1033,2020-12-19,Torrance,0,0,131421,0
1034,2020-12-19,Twin Lakes/Oat Mountain,0,0,1460,0
1035,2020-12-19,Val Verde,0,0,2907,0
1036,2020-12-19,Valencia,0,0,2573,0
1037,2020-12-19,Valinda,0,0,19756,0
1038,2020-12-19,View Park/Windsor Hills,0,0,10571,0
1039,2020-12-19,Walnut,0,0,28130,0
1040,2020-12-19,Walnut Park,0,0,13438,0
1041,2020-12-19,West Antelope Valley,0,0,1414,0
1042,2020-12-19,West Carson,0,0,19327,0
1043,2020-12-19,West Covina,0,0,93958,0
1044,2020-12-19,West Hollywood,0,3,34698,0
1045,2020-12-19,West LA,0,0,898,0
1046,2020-12-19,West Puente Valley,0,0,8419,0
1047,2020-12-19,West Rancho Dominguez,0,0,1161,0
1048,2020-12-19,West Whittier/Los Nietos,0,0,23033,0
1049,2020-12-19,Westfield/Academy Hills,0,0,1210,0
1050,2020-12-19,Westhills,0,0,805,0
1051,2020-12-19,Westlake Village,0,0,7749,0
1052,2020-12-19,Westmont,0,0,35234,0
1053,2020-12-19,White Fence Farms,0,0,3491,0
1054,2020-12-19,Whittier,0,0,78566,0
1055,2020-12-19,Willowbrook,0,0,28616,0
1056,2020-12-19,Wiseburn,0,0,5152,0
1057,2020-12-20,Acton,0,0,7269,0
1058,2020-12-20,Agoura Hills,0,0,18920,0
1059,2020-12-20,Agua Dulce,0,0,3871,0
1060,2020-12-20,Alhambra,0,1,76362,0
1061,2020-12-20,Altadena,0,0,38928,0
1062,2020-12-20,Anaverde,0,0,1347,0
1063,2020-12-20,Angeles National Forest,0,0,1136,0
1064,2020-12-20,Arcadia,0,0,60474,0
1065,2020-12-20,Artesia,0,0,15043,0
1066,2020-12-20,Athens Village,0,0,4048,0
1067,2020-12-20,Avalon,0,0,3266,0
1068,2020-12-20,Avocado Heights,0,0,5780,0
1069,2020-12-20,Azusa,0,0,56925,0
1070,2020-12-20,Baldwin Park,0,0,65069,0
1071,2020-12-20,Bassett,0,0,12572,0
1072,2020-12-20,Bell,0,0,30235,0
1073,2020-12-20,Bell Gardens,0,0,35056,0
1074,2020-12-20,Bellflower,0,1,65994,0
1075,2020-12-20,Beverly Hills,0,0,31578,0
1076,2020-12-20,Bouquet Canyon,0,0,953,0
1077,2020-12-20,Bradbury,0,0,979,0
1078,2020-12-20,Burbank,0,0,93794,0
1079,2020-12-20,Calabasas,0,0,21901,0
1080,2020-12-20,Canyon Country,0,0,1676,0
1081,2020-12-20,Carson,0,3,81850,0
1082,2020-12-20,Castaic,0,0,24050,0
1083,2020-12-20,Cerritos,0,0,47203,0
1084,2020-12-20,Charter Oak,0,0,11566,0
1085,2020-12-20,Claremont,0,0,34332,0
1086,2020-12-20,Commerce,0,0,10917,0
1087,2020-12-20,Compton,0,0,80305,0
1088,2020-12-20,Covina,0,0,56881,0
1089,2020-12-20,Cudahy,0,0,19865,0
1090,2020-12-20,Culver City,0,0,35395,0
1091,2020-12-20,Del Aire,0,0,3780,0
1092,2020-12-20,Del Rey,0,0,381,0
1093,2020-12-20,Del Sur,0,0,2227,0
1094,2020-12-20,Desert View Highlands,0,0,2141,0
1095,2020-12-20,Diamond Bar,0,0,51968,0
1096,2020-12-20,Downey,0,1,97261,0
1097,2020-12-20,Duarte,0,0,22893,0
1098,2020-12-20,East Covina,0,0,319,0
1099,2020-12-20,East La Mirada,0,0,4706,0
